SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idZone	zoneName	idCell	x	y	monthYield	monthLai	monthEai	monthBiomass	monthDirectPar	monthDiffusePar	monthDirectParIntercepted	monthDiffuseParIntercepted	monthDirectParIncident	monthDiffuseParIncident	monthRelativeDirectParIncident	monthRelativeDiffuseParIncident	monthRelativeTotalParIncident	monthVisibleSky	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/1/2020	28	1	2020	28	2	TLV-AF	11	3.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.70197e+01	2.80000e+01	2.31471e-01	1.62112e-01	1.90083e-01	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/1/2020	28	1	2020	28	1	Main-AF	12	4.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.71217e+01	2.80000e+01	2.32345e-01	1.62112e-01	1.90436e-01	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/1/2020	28	1	2020	28	1	Main-AF	13	5.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.73232e+01	2.80000e+01	2.34071e-01	1.62112e-01	1.91132e-01	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/1/2020	28	1	2020	28	1	Main-AF	14	6.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.74768e+01	2.80000e+01	2.35387e-01	1.62112e-01	1.91663e-01	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/1/2020	28	1	2020	28	1	Main-AF	15	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.71642e+01	2.80000e+01	2.32709e-01	1.62112e-01	1.90583e-01	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/1/2020	28	1	2020	28	1	Main-AF	16	1.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.73945e+01	2.80000e+01	2.34683e-01	1.62112e-01	1.91378e-01	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/1/2020	28	1	2020	28	1	Main-AF	17	2.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.72840e+01	2.80000e+01	2.33735e-01	1.62112e-01	1.90996e-01	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/1/2020	28	1	2020	28	2	TLV-AF	18	3.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.73113e+01	2.80000e+01	2.33969e-01	1.62112e-01	1.91091e-01	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/1/2020	28	1	2020	28	1	Main-AF	19	4.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.71866e+01	2.80000e+01	2.32901e-01	1.62112e-01	1.90660e-01	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/1/2020	28	1	2020	28	1	Main-AF	20	5.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.72844e+01	2.80000e+01	2.33739e-01	1.62112e-01	1.90998e-01	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/1/2020	28	1	2020	28	1	Main-AF	21	6.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.16730e+02	1.72720e+02	0.00000e+00	0.00000e+00	2.71126e+01	2.80000e+01	2.32267e-01	1.62112e-01	1.90404e-01	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	1	0.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.67544e+01	2.80000e+01	8.77966e-02	1.09803e-01	9.78221e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	2	1.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.66063e+01	2.80000e+01	8.73105e-02	1.09803e-01	9.75574e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	3	2.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.69858e+01	2.80000e+01	8.85559e-02	1.09803e-01	9.82354e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	2	TLV-AF	4	3.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.74467e+01	2.80000e+01	9.00683e-02	1.09803e-01	9.90588e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	5	4.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.74175e+01	2.80000e+01	8.99725e-02	1.09803e-01	9.90067e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	6	5.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.70101e+01	2.80000e+01	8.86355e-02	1.09803e-01	9.82788e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	7	6.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.68503e+01	2.80000e+01	8.81112e-02	1.09803e-01	9.79933e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	8	0.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.68260e+01	2.80000e+01	8.80315e-02	1.09803e-01	9.79499e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	9	1.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.70657e+01	2.80000e+01	8.88180e-02	1.09803e-01	9.83781e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	10	2.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.72171e+01	2.80000e+01	8.93149e-02	1.09803e-01	9.86486e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	2	TLV-AF	11	3.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.63468e+01	2.80000e+01	8.64588e-02	1.09803e-01	9.70937e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	12	4.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.65543e+01	2.80000e+01	8.71398e-02	1.09803e-01	9.74644e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	13	5.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.66158e+01	2.80000e+01	8.73418e-02	1.09803e-01	9.75745e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	14	6.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.67534e+01	2.80000e+01	8.77932e-02	1.09803e-01	9.78202e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	15	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.65380e+01	2.80000e+01	8.70862e-02	1.09803e-01	9.74353e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	16	1.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.67781e+01	2.80000e+01	8.78743e-02	1.09803e-01	9.78644e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	17	2.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.68349e+01	2.80000e+01	8.80608e-02	1.09803e-01	9.79659e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	2	TLV-AF	18	3.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.69467e+01	2.80000e+01	8.84276e-02	1.09803e-01	9.81656e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	19	4.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.67127e+01	2.80000e+01	8.76598e-02	1.09803e-01	9.77476e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	20	5.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.67767e+01	2.80000e+01	8.78697e-02	1.09803e-01	9.78618e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/2/2020	28	2	2020	59	1	Main-AF	21	6.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04732e+02	2.55003e+02	0.00000e+00	0.00000e+00	2.63917e+01	2.80000e+01	8.66062e-02	1.09803e-01	9.71740e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	1	0.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.69083e+01	2.80000e+01	6.34869e-02	7.56774e-02	6.91687e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	2	1.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.72111e+01	2.80000e+01	6.42015e-02	7.56774e-02	6.95502e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	3	2.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.76347e+01	2.80000e+01	6.52008e-02	7.56774e-02	7.00838e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	2	TLV-AF	4	3.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.77974e+01	2.80000e+01	6.55848e-02	7.56774e-02	7.02888e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	5	4.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.74251e+01	2.80000e+01	6.47064e-02	7.56774e-02	6.98198e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	6	5.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.67958e+01	2.80000e+01	6.32215e-02	7.56774e-02	6.90270e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	7	6.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.67333e+01	2.80000e+01	6.30742e-02	7.56774e-02	6.89483e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	8	0.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.68904e+01	2.80000e+01	6.34447e-02	7.56774e-02	6.91461e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	9	1.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.74168e+01	2.80000e+01	6.46868e-02	7.56774e-02	6.98094e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	10	2.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.76905e+01	2.80000e+01	6.53325e-02	7.56774e-02	7.01541e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	2	TLV-AF	11	3.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.70042e+01	2.80000e+01	6.37132e-02	7.56774e-02	6.92895e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	12	4.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.69143e+01	2.80000e+01	6.35012e-02	7.56774e-02	6.91763e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	13	5.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.65502e+01	2.80000e+01	6.26421e-02	7.56774e-02	6.87176e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	14	6.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.65888e+01	2.80000e+01	6.27332e-02	7.56774e-02	6.87663e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	15	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.68558e+01	2.80000e+01	6.33631e-02	7.56774e-02	6.91026e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	16	1.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.72224e+01	2.80000e+01	6.42282e-02	7.56774e-02	6.95645e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	17	2.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.74795e+01	2.80000e+01	6.48346e-02	7.56774e-02	6.98883e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	2	TLV-AF	18	3.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.74337e+01	2.80000e+01	6.47266e-02	7.56774e-02	6.98306e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	19	4.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.68717e+01	2.80000e+01	6.34007e-02	7.56774e-02	6.91227e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	20	5.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.67484e+01	2.80000e+01	6.31097e-02	7.56774e-02	6.89673e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/3/2020	28	3	2020	88	1	Main-AF	21	6.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.65915e+01	2.80000e+01	6.27396e-02	7.56774e-02	6.87697e-02	2.70013e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/4/2020	28	4	2020	119	1	Main-AF	1	0.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.71555e+02	4.66648e+02	0.00000e+00	0.00000e+00	2.74936e+01	2.79009e+01	4.81032e-02	5.97900e-02	5.33562e-02	2.69499e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/4/2020	28	4	2020	119	1	Main-AF	2	1.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.71555e+02	4.66648e+02	0.00000e+00	0.00000e+00	2.77642e+01	2.78896e+01	4.85766e-02	5.97659e-02	5.36059e-02	2.69471e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/4/2020	28	4	2020	119	1	Main-AF	3	2.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.71555e+02	4.66648e+02	0.00000e+00	0.00000e+00	2.78009e+01	2.78733e+01	4.86407e-02	5.97309e-02	5.36255e-02	2.69441e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/4/2020	28	4	2020	119	2	TLV-AF	4	3.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.71555e+02	4.66648e+02	0.00000e+00	0.00000e+00	2.75759e+01	2.78618e+01	4.82471e-02	5.97062e-02	5.33977e-02	2.69419e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/4/2020	28	4	2020	119	1	Main-AF	5	4.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.71555e+02	4.66648e+02	0.00000e+00	0.00000e+00	2.67488e+01	2.78733e+01	4.68000e-02	5.97309e-02	5.26122e-02	2.69441e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/4/2020	28	4	2020	119	1	Main-AF	6	5.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.71555e+02	4.66648e+02	0.00000e+00	0.00000e+00	2.65420e+01	2.78896e+01	4.64382e-02	5.97659e-02	5.24287e-02	2.69471e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/4/2020	28	4	2020	119	1	Main-AF	7	6.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.71555e+02	4.66648e+02	0.00000e+00	0.00000e+00	2.70408e+01	2.79009e+01	4.73109e-02	5.97900e-02	5.29200e-02	2.69499e+01	
agroforestry	Mon Jan 26 16:28:55 CET 2026	28/4/2020	28	4	2020	119	1	Main-AF	8	0.0000000000000000e+00	1.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.71555e+02	4.66648e+02	0.00000e+00	0.00000e+00	2.74680e+01	2.79057e+01	4.80584e-02	5.98002e-02	5.33361e-02	2.69532e+01	
