SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idZone	zoneName	idCell	x	y	cropSpeciesName	yieldMax	heightMax	biomassMax	laiMax	eaiMax	rootsDepthMax	cropMaxTemperature	cropMinTemperature	annualSoilEvaporation	annualCapillaryRise	annualDrainageBottom	annualDrainageArtificial	annualIrrigation	annualRunOff	annualSurfaceRunOff	annualWaterDemand	annualWaterUptakeByTrees	annualWaterUptakeByCrop	annualNitrogenDemand	annualNitrogenUptakeByTrees	annualNitrogenUptakeByCrop	annualNitrogenLeachingBottom	annualNitrogenLeachingWaterTable	annualDirectParIncident	annualDiffuseParIncident	annualDirectParIntercepted	annualDiffuseParIntercepted	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	2	inter	3	2.0000000000000000e+00	4.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.01100e+01	1.35000e+00	3.83533e+02	0.00000e+00	3.58196e+02	0.00000e+00	0.00000e+00	1.15400e+02	1.15400e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.13491e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	4	3.0000000000000000e+00	4.0000000000000000e+00	maize	6.41683e+00	1.23037e+00	9.39546e+00	6.88865e-01	9.34861e-01	2.46859e-01	1.01100e+01	1.35000e+00	4.51082e+02	0.00000e+00	5.67005e+02	0.00000e+00	3.77000e+02	1.21214e+02	1.21214e+02	1.35775e+02	0.00000e+00	0.00000e+00	2.03404e+02	0.00000e+00	0.00000e+00	3.31315e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	5	4.0000000000000000e+00	4.0000000000000000e+00	maize	6.40804e+00	1.22941e+00	9.38283e+00	6.88253e-01	9.34806e-01	2.46847e-01	1.01100e+01	1.35000e+00	4.51426e+02	0.00000e+00	5.66728e+02	0.00000e+00	3.77000e+02	1.21232e+02	1.21232e+02	1.35917e+02	0.00000e+00	0.00000e+00	2.03212e+02	0.00000e+00	0.00000e+00	3.37121e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	6	0.0000000000000000e+00	3.0000000000000000e+00	maize	6.41617e+00	1.23005e+00	9.39435e+00	6.88520e-01	9.34803e-01	2.46869e-01	1.01100e+01	1.35000e+00	4.51017e+02	0.00000e+00	5.67091e+02	0.00000e+00	3.77000e+02	1.21213e+02	1.21213e+02	1.35711e+02	0.00000e+00	0.00000e+00	2.03386e+02	0.00000e+00	0.00000e+00	3.31631e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	7	1.0000000000000000e+00	3.0000000000000000e+00	maize	6.42780e+00	1.23664e+00	9.42046e+00	6.75097e-01	9.31155e-01	2.46839e-01	1.01100e+01	1.35000e+00	4.50210e+02	0.00000e+00	5.68278e+02	0.00000e+00	3.77000e+02	1.21171e+02	1.21171e+02	1.33471e+02	0.00000e+00	0.00000e+00	2.03786e+02	0.00000e+00	0.00000e+00	3.20255e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	2	inter	8	2.0000000000000000e+00	3.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.01100e+01	1.35000e+00	3.80684e+02	0.00000e+00	3.54338e+02	0.00000e+00	0.00000e+00	1.15400e+02	1.15400e+02	0.00000e+00	6.70681e+00	0.00000e+00	0.00000e+00	4.36539e+00	0.00000e+00	3.08911e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	9	3.0000000000000000e+00	3.0000000000000000e+00	maize	6.42766e+00	1.23664e+00	9.42027e+00	6.75096e-01	9.31157e-01	2.46838e-01	1.01100e+01	1.35000e+00	4.50211e+02	0.00000e+00	5.68278e+02	0.00000e+00	3.77000e+02	1.21171e+02	1.21171e+02	1.33472e+02	0.00000e+00	0.00000e+00	2.03783e+02	0.00000e+00	0.00000e+00	3.20266e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	10	4.0000000000000000e+00	3.0000000000000000e+00	maize	6.41622e+00	1.23005e+00	9.39441e+00	6.88520e-01	9.34803e-01	2.46869e-01	1.01100e+01	1.35000e+00	4.51020e+02	0.00000e+00	5.67088e+02	0.00000e+00	3.77000e+02	1.21216e+02	1.21216e+02	1.35712e+02	0.00000e+00	0.00000e+00	2.03386e+02	0.00000e+00	0.00000e+00	3.31639e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	11	0.0000000000000000e+00	2.0000000000000000e+00	maize	6.43229e+00	1.23886e+00	9.42704e+00	6.76828e-01	9.30185e-01	2.46798e-01	1.01100e+01	1.35000e+00	4.50731e+02	0.00000e+00	5.67724e+02	0.00000e+00	3.77000e+02	1.21155e+02	1.21155e+02	1.33243e+02	0.00000e+00	0.00000e+00	2.03892e+02	0.00000e+00	0.00000e+00	3.19880e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	12	1.0000000000000000e+00	2.0000000000000000e+00	maize	5.56542e+00	1.26312e+00	8.18227e+00	7.17240e-01	8.71409e-01	2.46472e-01	1.01100e+01	1.35000e+00	4.49940e+02	0.00000e+00	5.45886e+02	0.00000e+00	3.77000e+02	1.22342e+02	1.22342e+02	1.33418e+02	3.16262e+01	0.00000e+00	1.86378e+02	6.52578e+00	0.00000e+00	2.73383e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	2	inter	13	2.0000000000000000e+00	2.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.01100e+01	1.35000e+00	3.71169e+02	0.00000e+00	3.29040e+02	0.00000e+00	0.00000e+00	1.15124e+02	1.15124e+02	0.00000e+00	3.70008e+01	0.00000e+00	0.00000e+00	2.52478e+01	0.00000e+00	1.46229e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	14	3.0000000000000000e+00	2.0000000000000000e+00	maize	5.56540e+00	1.26311e+00	8.18227e+00	7.17235e-01	8.71412e-01	2.46471e-01	1.01100e+01	1.35000e+00	4.49945e+02	0.00000e+00	5.45882e+02	0.00000e+00	3.77000e+02	1.22342e+02	1.22342e+02	1.33416e+02	3.16263e+01	0.00000e+00	1.86378e+02	6.52608e+00	0.00000e+00	2.73374e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	15	4.0000000000000000e+00	2.0000000000000000e+00	maize	6.43216e+00	1.23885e+00	9.42686e+00	6.76817e-01	9.30171e-01	2.46798e-01	1.01100e+01	1.35000e+00	4.50731e+02	0.00000e+00	5.67726e+02	0.00000e+00	3.77000e+02	1.21155e+02	1.21155e+02	1.33240e+02	0.00000e+00	0.00000e+00	2.03889e+02	0.00000e+00	0.00000e+00	3.19898e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	16	0.0000000000000000e+00	1.0000000000000000e+00	maize	6.42813e+00	1.23705e+00	9.42165e+00	6.75690e-01	9.31204e-01	2.46783e-01	1.01100e+01	1.35000e+00	4.51444e+02	0.00000e+00	5.66988e+02	0.00000e+00	3.77000e+02	1.21160e+02	1.21160e+02	1.33833e+02	0.00000e+00	0.00000e+00	2.03789e+02	0.00000e+00	0.00000e+00	3.17633e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	17	1.0000000000000000e+00	1.0000000000000000e+00	maize	6.43351e+00	1.23900e+00	9.42911e+00	6.76881e-01	9.31015e-01	2.46815e-01	1.01100e+01	1.35000e+00	4.50851e+02	0.00000e+00	5.67573e+02	0.00000e+00	3.77000e+02	1.21153e+02	1.21153e+02	1.33508e+02	0.00000e+00	0.00000e+00	2.03931e+02	0.00000e+00	0.00000e+00	3.19357e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	2	inter	18	2.0000000000000000e+00	1.0000000000000000e+00	baresoil	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.01100e+01	1.35000e+00	3.82809e+02	0.00000e+00	3.52227e+02	0.00000e+00	0.00000e+00	1.15400e+02	1.15400e+02	0.00000e+00	6.69443e+00	0.00000e+00	0.00000e+00	4.36546e+00	0.00000e+00	3.03402e+01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
agroforestry	Fri Nov 07 14:07:49 CET 2025	31/12/2001	31	12	2001	365	1	main	19	3.0000000000000000e+00	1.0000000000000000e+00	maize	6.43350e+00	1.23901e+00	9.42910e+00	6.76899e-01	9.31024e-01	2.46814e-01	1.01100e+01	1.35000e+00	4.50851e+02	0.00000e+00	5.67572e+02	0.00000e+00	3.77000e+02	1.21153e+02	1.21153e+02	1.33510e+02	0.00000e+00	0.00000e+00	2.03931e+02	0.00000e+00	0.00000e+00	3.19357e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
